,id_caller,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,Type,jpg_url,img_num,Dog_Breed,favorite_count,retweet_count
84,876484053909872640,NaN,NaN,2017-06-18 16:57:37,Twitter for iPhone,This is Benedict. He wants to thank you for this delightful urban walk. Hopes you know he loves you. 13/10 super duper good boy https://t.co/26BXueUgbs,https://twitter.com/dog_rates/status/876484053909872640/photo/1,13.0,10,Benedict,None,None,None,None,floofer,https://pbs.twimg.com/media/CUNyHTMUYAAQVch.jpg,1,Labrador_retriever,27682,4673
85,876120275196170240,NaN,NaN,2017-06-17 16:52:05,Twitter for iPhone,"Meet Venti, a seemingly caffeinated puppoccino. She was just informed the weekend would include walks, pats and scritches. 13/10 much excite https://t.co/ejExJFq3ek",https://twitter.com/dog_rates/status/876120275196170240/photo/1,13.0,10,Venti,None,None,None,None,floofer,https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,1,beagle,25000,4277
86,875747767867523072,NaN,NaN,2017-06-16 16:11:53,Twitter for iPhone,"This is Goose. He's a womanizer. Cheeky as h*ck, but also deep. Tongue slip game on another level. 13/10 will steal your girl https://t.co/V2WlACRJCN",https://twitter.com/dog_rates/status/875747767867523072/photo/1,13.0,10,Goose,None,None,None,None,floofer,https://pbs.twimg.com/media/CUN_wiBUkAAakT0.jpg,1,Italian_greyhound,21749,4912
87,875144289856114688,NaN,NaN,2017-06-15 00:13:52,Twitter for iPhone,Meet Nugget and Hank. Nugget took Hank's bone. Hank is wondering if you would please return it to him. Both 13/10 would not intervene https://t.co/ogith9ejNj,https://twitter.com/dog_rates/status/875144289856114688/video/1,13.0,10,Nugget,None,None,None,None,floofer,https://pbs.twimg.com/media/CUOGUfJW4AA_eni.jpg,1,Chesapeake_Bay_retriever,27207,6023
88,875097192612077568,NaN,NaN,2017-06-14 21:06:43,Twitter for iPhone,You'll get your package when that precious man is done appreciating the pups. 13/10 for everyone https://t.co/PFp4MghzBW,https://twitter.com/drboondoc/status/874413398133547008,13.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CUOL0uGUkAAx7yh.jpg,1,golden_retriever,25272,4702
89,875021211251597312,NaN,NaN,2017-06-14 16:04:48,Twitter for iPhone,Guys please stop sending pictures without any dogs in th- oh never mind hello excuse me sir. 12/10 stealthy as h*ck https://t.co/brCQoqc8AW,https://twitter.com/dog_rates/status/875021211251597312/photo/1,12.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CUOPYI5UcAAj_nO.jpg,1,Pembroke,27622,4642
90,874680097055178752,NaN,NaN,2017-06-13 17:29:20,Twitter for iPhone,Meet Cash. He hath acquired a stick. A very good stick tbh. 12/10 would pat head approvingly https://t.co/lZhtizkURD,https://twitter.com/dog_rates/status/874680097055178752/photo/1,12.0,10,Cash,None,None,None,None,floofer,https://pbs.twimg.com/media/CUOTFZOW4AABsfW.jpg,1,Yorkshire_terrier,0,14727
91,874434818259525634,NaN,NaN,2017-06-13 01:14:41,Twitter for iPhone,RT @dog_rates: This is Coco. At first I thought she was a cloud but clouds don't bork with such passion. 12/10 would hug softly https://t.c…,https://twitter.com/dog_rates/status/866334964761202691/photo/1,12.0,10,Coco,None,None,None,None,floofer,https://pbs.twimg.com/media/CUOYBbbWIAAXQGU.jpg,1,Pomeranian,25885,4108
92,874296783580663808,NaN,NaN,2017-06-12 16:06:11,Twitter for iPhone,This is Jed. He may be the fanciest pupper in the game right now. Knows it too. 13/10 would sign modeling contract https://t.co/0YplNnSMEm,https://twitter.com/dog_rates/status/874296783580663808/photo/1,13.0,10,Jed,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CUOaOWXWcAA0_Jy.jpg,1,toy_poodle,22484,3951
95,873697596434513921,NaN,NaN,2017-06-11 00:25:14,Twitter for iPhone,RT @dog_rates: This is Walter. He won't start hydrotherapy without his favorite floatie. 14/10 keep it pup Walter https://t.co/r28jFx9uyF,https://twitter.com/dog_rates/status/868880397819494401/photo/1,14.0,10,Walter,None,None,None,None,floofer,https://pbs.twimg.com/media/CUOb_gUUkAACXdS.jpg,1,vizsla,0,1590
97,873337748698140672,NaN,NaN,2017-06-10 00:35:19,Twitter for iPhone,RT @dog_rates: This is Sierra. She's one precious pupper. Absolute 12/10. Been in and out of ICU her whole life. Help Sierra below  https:/…,"https://www.gofundme.com/help-my-baby-sierra-get-better,https://twitter.com/dog_rates/status/873213775632977920/photo/1",12.0,10,Sierra,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CUQ_QahUAAAVQjn.jpg,1,kuvasz,27220,5406
99,872967104147763200,NaN,NaN,2017-06-09 00:02:31,Twitter for iPhone,Here's a very large dog. He has a date later. Politely asked this water person to check if his breath is bad. 12/10 good to go doggo https://t.co/EMYIdoblMR,https://twitter.com/dog_rates/status/872967104147763200/photo/1,12.0,10,None,doggo,None,None,None,doggo,https://pbs.twimg.com/media/CURoLrOVEAAaWdR.jpg,1,West_Highland_white_terrier,20670,3707
101,872668790621863937,NaN,NaN,2017-06-08 04:17:07,Twitter for iPhone,"RT @loganamnosis: Penelope here is doing me quite a divertir. Well done, @dog_rates! Loving the pupdate. 14/10, je jouerais de nouveau. htt…",https://twitter.com/loganamnosis/status/872657584259551233/photo/1,14.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CUR6jqVWsAEgGot.jpg,1,dalmatian,34037,6348
102,872620804844003328,NaN,NaN,2017-06-08 01:06:27,Twitter for iPhone,This is Monkey. She's supporting owners everywhere with her fancy #PrideMonth bandana. 13/10 love is love is love... https://t.co/lUcpnZDPz9,https://twitter.com/dog_rates/status/872620804844003328/photo/1,13.0,10,Monkey,None,None,None,None,floofer,https://pbs.twimg.com/media/CUSBemVUEAAn-6V.jpg,1,flat-coated_retriever,34302,8141
103,872486979161796608,NaN,NaN,2017-06-07 16:14:40,Twitter for iPhone,We. Only. Rate. Dogs. Do not send in other things like this fluffy floor shark clearly ready to attack. Get it together guys... 12/10 https://t.co/BZHiKx3FpQ,https://twitter.com/dog_rates/status/872486979161796608/photo/1,12.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CUSGbXeVAAAgztZ.jpg,1,Chihuahua,37873,11242
104,872261713294495745,NaN,NaN,2017-06-07 01:19:32,Twitter for iPhone,This is Harry. His ears are activated one at a time. Incredibly rare to witness in person. Very special moment here. 13/10 blessed as h*ck https://t.co/ejHvGDfWoa,https://twitter.com/dog_rates/status/872261713294495745/photo/1,13.0,10,Harry,None,None,None,None,floofer,https://pbs.twimg.com/media/CUSeGFNW4AAyyHC.jpg,1,miniature_pinscher,20201,3492
105,872122724285648897,NaN,NaN,2017-06-06 16:07:15,Twitter for iPhone,This is Kody. He's a baller. Wishes he was a little bit taller. Double dribbles often. Still 12/10 would happily get dunked on https://t.co/PKSpmiefwN,https://twitter.com/dog_rates/status/872122724285648897/photo/1,12.0,10,Kody,None,None,None,None,floofer,https://pbs.twimg.com/media/CUS4WJ-UsAEJj10.jpg,1,malamute,20141,3471
108,871515927908634625,NaN,NaN,2017-06-04 23:56:03,Twitter for iPhone,This is Napolean. He's a Raggedy East Nicaraguan Zoom Zoom. Runs on one leg. Built for deception. No eyes. Good with kids. 12/10 great doggo https://t.co/PR7B7w1rUw,https://twitter.com/dog_rates/status/871515927908634625/photo/1,12.0,10,Napolean,doggo,None,None,None,doggo,https://pbs.twimg.com/media/CUTILFiWcAE8Rle.jpg,1,miniature_pinscher,22589,3837
109,871166179821445120,NaN,NaN,2017-06-04 00:46:17,Twitter for iPhone,RT @dog_rates: This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/X…,https://twitter.com/dog_rates/status/841077006473256960/photo/1,12.0,10,Dawn,None,None,None,None,floofer,https://pbs.twimg.com/media/CUTN5V4XAAAIa4R.jpg,1,malamute,33545,6244
110,871102520638267392,NaN,NaN,2017-06-03 20:33:19,Twitter for iPhone,Never doubt a doggo 14/10 https://t.co/AbBLh2FZCH,https://twitter.com/animalcog/status/871075758080503809,14.0,10,None,doggo,None,None,None,doggo,https://pbs.twimg.com/media/CUTPnPCW4AI7R0y.jpg,1,Pomeranian,119,3
111,871032628920680449,NaN,NaN,2017-06-03 15:55:36,Twitter for iPhone,"This is Boomer. He's doing an advanced water takeoff. The opposite of Sully. Ears for control, mlem for style. 13/10 simply breathtaking https://t.co/noNpY2Laoo",https://twitter.com/dog_rates/status/871032628920680449/photo/1,13.0,10,Boomer,None,None,None,None,floofer,https://pbs.twimg.com/media/CUTdvAJXIAAMS4q.jpg,1,Norwegian_elkhound,12397,2670
113,870726314365509632,870726202742493184,16487760,2017-06-02 19:38:25,Twitter for iPhone,@ComplicitOwl @ShopWeRateDogs > 10/10 is reserved for dogs,nan,10.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CUTpj-GWcAATc6A.jpg,1,boxer,21798,4188
114,870656317836468226,NaN,NaN,2017-06-02 15:00:16,Twitter for iPhone,This is Cody. He zoomed too aggressively and tore his ACL. Happens to the best of us. Still 13/10  Help Cody here: https://t.co/4hxnDOt1CV https://t.co/42ryYRQ2Q4,"https://www.gofundme.com/help-fix-codys-torn-acl,https://twitter.com/dog_rates/status/870656317836468226/photo/1",13.0,10,Cody,None,None,None,None,floofer,https://pbs.twimg.com/media/CUTyJpHWcAATl0O.jpg,1,Labrador_retriever,36667,8435
116,870308999962521604,NaN,NaN,2017-06-01 16:00:09,Twitter for iPhone,"This is Rumble, but he's not ready to. Would rather fall asleep in his bath bucket. 13/10 would attempt a boop without waking https://t.co/MVQCzrF1g9",https://twitter.com/dog_rates/status/870308999962521604/photo/1,13.0,10,Rumble,None,None,None,None,floofer,https://pbs.twimg.com/media/CUWdPsqWcAERQVv.jpg,1,Pembroke,28253,6398
119,869772420881756160,NaN,NaN,2017-05-31 04:27:59,Twitter for iPhone,"This is Dewey (pronounced ""covfefe""). He's having a good walk. Arguably the best walk. 13/10 would snug softly https://t.co/HciEaJkC4D",https://twitter.com/dog_rates/status/869772420881756160/photo/1,13.0,10,Dewey,None,None,None,None,floofer,https://pbs.twimg.com/media/CUXSwy8W4AA6uet.jpg,1,Chihuahua,65781,14691
120,869702957897576449,NaN,NaN,2017-05-30 23:51:58,Twitter for iPhone,Meet Stanley. He likes road trips. Will shift for you. One ear more effective than other. 13/10 we don't leave until you buckle pup Stanley https://t.co/vmCu3PFCQq,https://twitter.com/dog_rates/status/869702957897576449/photo/1,13.0,10,Stanley,None,None,None,None,floofer,https://pbs.twimg.com/media/CUXj4SgXAAETlu6.jpg,1,Blenheim_spaniel,0,2125
121,869596645499047938,NaN,NaN,2017-05-30 16:49:31,Twitter for iPhone,This is Scout. He just graduated. Officially a doggo now. Have fun with taxes and losing sight of your ambitions. 12/10 would throw cap for https://t.co/DsA2hwXAJo,https://twitter.com/dog_rates/status/869596645499047938/photo/1,12.0,10,Scout,doggo,None,None,None,doggo,https://pbs.twimg.com/media/CUXw3qHWoAAk8HJ.jpg,1,Labrador_retriever,27280,5859
122,869227993411051520,NaN,NaN,2017-05-29 16:24:37,Twitter for iPhone,This is Gizmo. His favorite thing is standing pupright like a hooman. Sneaky tongue slip status achieved. 13/10 would boop well https://t.co/IoR3n1fiiQ,https://twitter.com/dog_rates/status/869227993411051520/photo/1,13.0,10,Gizmo,None,None,None,None,floofer,https://pbs.twimg.com/media/CUX_rAyWsAYZOQ5.jpg,1,chow,10173,2125
124,868639477480148993,NaN,NaN,2017-05-28 01:26:04,Twitter for iPhone,RT @dog_rates: Say hello to Cooper. His expression is the same wet or dry. Absolute 12/10 but Coop desperately requests your help  https://…,"https://www.gofundme.com/3ti3nps,https://twitter.com/dog_rates/status/868552278524837888/photo/1",12.0,10,Cooper,None,None,None,None,floofer,https://pbs.twimg.com/media/CUYOl0kW4AAVe_p.jpg,1,chow,34133,7447
125,868622495443632128,NaN,NaN,2017-05-28 00:18:35,Twitter for iPhone,Here's a h*ckin peaceful boy. Unbothered by the comings and goings. 13/10 please reveal your wise ways https://t.co/yeaH8Ej5eM,https://twitter.com/dog_rates/status/868622495443632128/photo/1,13.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CUYYcMfXAAAixe7.jpg,1,Chihuahua,16198,2553
126,868552278524837888,NaN,NaN,2017-05-27 19:39:34,Twitter for iPhone,Say hello to Cooper. His expression is the same wet or dry. Absolute 12/10 but Coop desperately requests your help  https://t.co/ZMTE4Mr69f https://t.co/7RyeXTYLNi,"https://www.gofundme.com/3ti3nps,https://twitter.com/dog_rates/status/868552278524837888/photo/1",12.0,10,Cooper,None,None,None,None,floofer,https://pbs.twimg.com/media/CUYflCXWEAAzQVu.jpg,1,Pembroke,0,128
127,867900495410671616,NaN,NaN,2017-05-26 00:29:37,Twitter for iPhone,"Unbelievable. We only rate dogs. Please don't send in non-canines like the ""I"" from Pixar's opening credits. Thank you... 12/10 https://t.co/JMhDNv5wXZ",https://twitter.com/dog_rates/status/867900495410671616/photo/1,12.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CUYrBNQUkAA-zx4.jpg,1,Pembroke,32418,8000
128,867774946302451713,NaN,NaN,2017-05-25 16:10:44,Twitter for iPhone,Meet Harold.  He's h*ckin cooperative. 13/10 good work Harold https://t.co/ZYg3NZGICa,https://twitter.com/dog_rates/status/867774946302451713/photo/1,13.0,10,Harold,None,None,None,None,floofer,https://pbs.twimg.com/media/CUYv4d2WUAAziXs.jpg,1,soft-coated_wheaten_terrier,20203,4894
129,867421006826221569,NaN,NaN,2017-05-24 16:44:18,Twitter for iPhone,This is Shikha. She just watched you drop a skittle on the ground and still eat it. Could not be less impressed. 12/10 superior puppo https://t.co/XZlZKd73go,https://twitter.com/dog_rates/status/867421006826221569/photo/1,12.0,10,Shikha,None,None,None,puppo,puppo,https://pbs.twimg.com/media/CUY60usWoAAdBxx.jpg,1,golden_retriever,19449,3546
131,867051520902168576,NaN,NaN,2017-05-23 16:16:06,Twitter for iPhone,"Oh my this spooked me up. We only rate dogs, not happy ghosts. Please send dogs only. It's a very simple premise. Thank you... 13/10 https://t.co/M5Rz0R8SIQ",https://twitter.com/dog_rates/status/867051520902168576/photo/1,13.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CUZE4IWW4AAZmDf.jpg,1,Eskimo_dog,52964,14727
133,866720684873056260,NaN,NaN,2017-05-22 18:21:28,Twitter for iPhone,He was providing for his family 13/10 how dare you https://t.co/Q8mVwWN3f4,https://twitter.com/nbcnews/status/866458718883467265,13.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CUbrDWOWcAEyMdM.jpg,1,Labrador_retriever,25804,5720
134,866686824827068416,NaN,NaN,2017-05-22 16:06:55,Twitter for iPhone,This is Lili. She can't believe you betrayed her with bath time. Never looking you in the eye again. 12/10 would puppologize profusely https://t.co/9b9J46E86Z,https://twitter.com/dog_rates/status/866686824827068416/photo/1,12.0,10,Lili,None,None,None,None,floofer,https://pbs.twimg.com/media/CUbu1GAWsAEH3E-.jpg,1,standard_poodle,26696,5099
135,866450705531457537,NaN,NaN,2017-05-22 00:28:40,Twitter for iPhone,"This is Jamesy. He gives a kiss to every other pupper he sees on his walk. 13/10 such passion, much tender https://t.co/wk7TfysWHr",https://twitter.com/dog_rates/status/866450705531457537/photo/1,13.0,10,Jamesy,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CUb6ebKWcAAJkd0.jpg,1,Staffordshire_bullterrier,28263,7838
136,866334964761202691,NaN,NaN,2017-05-21 16:48:45,Twitter for iPhone,This is Coco. At first I thought she was a cloud but clouds don't bork with such passion. 12/10 would hug softly https://t.co/W86h5dgR6c,https://twitter.com/dog_rates/status/866334964761202691/photo/1,12.0,10,Coco,None,None,None,None,floofer,https://pbs.twimg.com/media/CUcECBYWcAAzFRg.jpg,1,basenji,32570,8909
137,866094527597207552,NaN,NaN,2017-05-21 00:53:21,Twitter for iPhone,"RT @dog_rates: Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK…",https://twitter.com/dog_rates/status/837820167694528512/photo/1,12.0,10,None,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CUcXXpxWUAAUJ__.jpg,1,Labrador_retriever,14761,3102
138,865718153858494464,NaN,NaN,2017-05-19 23:57:46,Twitter for iPhone,"Meet Boomer. He's just checking pup on you. Hopes you had a good day. If not, he hopes he made it better. 13/10 extremely good boy https://t.co/pozUoHLkGg",https://twitter.com/dog_rates/status/865718153858494464/photo/1,13.0,10,Boomer,None,None,None,None,floofer,https://pbs.twimg.com/media/CUcfnWlWsAAzlwE.jpg,1,Lakeland_terrier,30449,9148
139,865359393868664832,NaN,NaN,2017-05-19 00:12:11,Twitter for iPhone,This is Sammy. Her tongue ejects without warning sometimes. It's a serious condition. Needs a hefty dose from a BlepiPen. 13/10 https://t.co/g20EmqK7vc,https://twitter.com/dog_rates/status/865359393868664832/photo/1,13.0,10,Sammy,None,None,None,None,floofer,https://pbs.twimg.com/media/CUcjtL8WUAAAJoz.jpg,1,American_Staffordshire_terrier,20834,4230
141,864873206498414592,NaN,NaN,2017-05-17 16:00:15,Twitter for iPhone,We only rate dogs. Please don't send in Jesus. We're trying to remain professional and legitimate. Thank you... 14/10 https://t.co/wr3xsjeCIR,https://twitter.com/dog_rates/status/864873206498414592/photo/1,14.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CUc64knWoAkZt70.jpg,1,Shih-Tzu,0,2522
144,863907417377173506,NaN,NaN,2017-05-15 00:02:33,Twitter for iPhone,This is Albus. He's quite impressive at hide and seek. Knows he's been found this time. 13/10 usually elusive as h*ck https://t.co/ht47njyZ64,https://twitter.com/dog_rates/status/863907417377173506/photo/1,13.0,10,Albus,None,None,None,None,floofer,https://pbs.twimg.com/media/CUdtP1xUYAIeBnE.jpg,4,Chihuahua,8862,1124
145,863553081350529029,NaN,NaN,2017-05-14 00:34:33,Twitter for iPhone,This is Neptune. He's a backpup vocalist for the Dixie Chicks. 13/10 (vid by @AmiWinehouse) https://t.co/tordvmaaop,https://twitter.com/dog_rates/status/863553081350529029/video/1,13.0,10,Neptune,None,None,None,None,floofer,https://pbs.twimg.com/media/CUdvambWoAA007z.jpg,1,groenendael,8637,2522
146,863471782782697472,NaN,NaN,2017-05-13 19:11:30,Twitter for iPhone,RT @dog_rates: Say hello to Quinn. She's quite the goofball. Not even a year old. Confirmed 13/10 but she really needs your help   https://…,"https://www.gofundme.com/helpquinny,https://twitter.com/dog_rates/status/863062471531167744/photo/1",13.0,10,Quinn,None,None,None,None,floofer,https://pbs.twimg.com/media/CUdw9thWsAA4mB9.jpg,1,French_bulldog,19406,5206
147,863432100342583297,NaN,NaN,2017-05-13 16:33:49,Twitter for iPhone,This is Belle. She's never been more pupset. Encountered the worst imaginable type of zone. 12/10 would do anything to cheer pup https://t.co/fGQUzR8w3H,https://twitter.com/dog_rates/status/863432100342583297/photo/1,12.0,10,Belle,None,None,None,None,floofer,https://pbs.twimg.com/media/CUd0sSvWsAA85wO.jpg,1,miniature_schnauzer,17279,3617
